ID, Óra, Perc, Nap, Járat
3728,6,0,hétköznap,75
3729,6,15,hétköznap,75
3730,6,30,hétköznap,75
3731,6,45,hétköznap,75
3732,7,0,hétköznap,75
3733,7,15,hétköznap,75
3734,7,30,hétköznap,75
3735,7,45,hétköznap,75
3736,8,0,hétköznap,75
3737,8,15,hétköznap,75
3738,8,30,hétköznap,75
3739,8,45,hétköznap,75
3740,9,0,hétköznap,75
3741,9,15,hétköznap,75
3742,9,30,hétköznap,75
3743,9,45,hétköznap,75
3744,10,0,hétköznap,75
3745,10,15,hétköznap,75
3746,10,30,hétköznap,75
3747,10,45,hétköznap,75
3748,11,0,hétköznap,75
3749,11,15,hétköznap,75
3750,11,30,hétköznap,75
3751,11,45,hétköznap,75
3752,12,0,hétköznap,75
3753,12,15,hétköznap,75
3754,12,30,hétköznap,75
3755,12,45,hétköznap,75
3756,13,0,hétköznap,75
3757,13,15,hétköznap,75
3758,13,30,hétköznap,75
3759,13,45,hétköznap,75
3760,14,0,hétköznap,75
3761,14,15,hétköznap,75
3762,14,30,hétköznap,75
3763,14,45,hétköznap,75
3764,15,0,hétköznap,75
3765,15,15,hétköznap,75
3766,15,30,hétköznap,75
3767,15,45,hétköznap,75
3768,16,0,hétköznap,75
3769,16,15,hétköznap,75
3770,16,30,hétköznap,75
3771,16,45,hétköznap,75
3772,17,0,hétköznap,75
3773,17,15,hétköznap,75
3774,17,30,hétköznap,75
3775,17,45,hétköznap,75
3776,18,0,hétköznap,75
3777,18,15,hétköznap,75
3778,18,30,hétköznap,75
3779,18,45,hétköznap,75
3780,19,0,hétköznap,75
3781,19,15,hétköznap,75
3782,19,30,hétköznap,75
3783,19,45,hétköznap,75
3784,20,0,hétköznap,75
3785,20,15,hétköznap,75
3786,20,30,hétköznap,75
3787,20,45,hétköznap,75
3788,21,0,hétköznap,75
3789,21,15,hétköznap,75
3790,21,30,hétköznap,75
3791,21,45,hétköznap,75
3792,22,0,hétköznap,75
3793,4,20,hétvége,75
3794,4,40,hétvége,75
3795,5,0,hétvége,75
3796,5,20,hétvége,75
3797,5,40,hétvége,75
3798,6,0,hétvége,75
3799,6,20,hétvége,75
3800,6,40,hétvége,75
3801,7,0,hétvége,75
3802,7,20,hétvége,75
3803,7,40,hétvége,75
3804,8,0,hétvége,75
3805,8,20,hétvége,75
3806,8,40,hétvége,75
3807,9,0,hétvége,75
3808,9,20,hétvége,75
3809,9,40,hétvége,75
3810,10,0,hétvége,75
3811,10,20,hétvége,75
3812,10,40,hétvége,75
3813,11,0,hétvége,75
3814,11,20,hétvége,75
3815,11,40,hétvége,75
3816,12,0,hétvége,75
3817,12,20,hétvége,75
3818,12,40,hétvége,75
3819,13,0,hétvége,75
3820,13,20,hétvége,75
3821,13,40,hétvége,75
3822,14,0,hétvége,75
3823,14,20,hétvége,75
3824,14,40,hétvége,75
3825,15,0,hétvége,75
3826,15,20,hétvége,75
3827,15,40,hétvége,75
3828,16,0,hétvége,75
3829,16,20,hétvége,75
3830,16,40,hétvége,75
3831,17,0,hétvége,75
3832,17,20,hétvége,75
3833,17,40,hétvége,75
3834,18,0,hétvége,75
3835,18,20,hétvége,75
3836,18,40,hétvége,75
3837,19,0,hétvége,75
3838,19,20,hétvége,75
3839,19,40,hétvége,75
3840,20,0,hétvége,75
3841,20,20,hétvége,75
3842,20,40,hétvége,75
3843,21,0,hétvége,75
3844,21,20,hétvége,75
3845,21,40,hétvége,75
3846,22,0,hétvége,75
3847,4,30,hétköznap,76
3848,5,0,hétköznap,76
3849,5,30,hétköznap,76
3850,6,0,hétköznap,76
3851,6,30,hétköznap,76
3852,7,0,hétköznap,76
3853,7,30,hétköznap,76
3854,8,0,hétköznap,76
3855,8,30,hétköznap,76
3856,9,0,hétköznap,76
3857,9,30,hétköznap,76
3858,10,0,hétköznap,76
3859,10,30,hétköznap,76
3860,11,0,hétköznap,76
3861,11,30,hétköznap,76
3862,12,0,hétköznap,76
3863,12,30,hétköznap,76
3864,13,0,hétköznap,76
3865,13,30,hétköznap,76
3866,14,0,hétköznap,76
3867,14,30,hétköznap,76
3868,15,0,hétköznap,76
3869,15,30,hétköznap,76
3870,16,0,hétköznap,76
3871,16,30,hétköznap,76
3872,17,0,hétköznap,76
3873,17,30,hétköznap,76
3874,18,0,hétköznap,76
3875,18,30,hétköznap,76
3876,19,0,hétköznap,76
3877,19,30,hétköznap,76
3878,20,0,hétköznap,76
3879,20,30,hétköznap,76
3880,21,0,hétköznap,76
3881,21,30,hétköznap,76
3882,22,0,hétköznap,76
3883,4,45,hétvége,76
3884,5,30,hétvége,76
3885,6,15,hétvége,76
3886,7,0,hétvége,76
3887,7,45,hétvége,76
3888,8,30,hétvége,76
3889,9,15,hétvége,76
3890,10,0,hétvége,76
3891,10,45,hétvége,76
3892,11,30,hétvége,76
3893,12,15,hétvége,76
3894,13,0,hétvége,76
3895,13,45,hétvége,76
3896,14,30,hétvége,76
3897,15,15,hétvége,76
3898,16,0,hétvége,76
3899,16,45,hétvége,76
3900,17,30,hétvége,76
3901,18,15,hétvége,76
3902,19,0,hétvége,76
3903,19,45,hétvége,76
3904,20,30,hétvége,76
3905,21,15,hétvége,76
3906,22,0,hétvége,76
3907,4,30,hétköznap,76Y
3908,5,0,hétköznap,76Y
3909,5,30,hétköznap,76Y
3910,6,0,hétköznap,76Y
3911,6,30,hétköznap,76Y
3912,7,0,hétköznap,76Y
3913,7,30,hétköznap,76Y
3914,8,0,hétköznap,76Y
3915,8,30,hétköznap,76Y
3916,9,0,hétköznap,76Y
3917,9,30,hétköznap,76Y
3918,10,0,hétköznap,76Y
3919,10,30,hétköznap,76Y
3920,11,0,hétköznap,76Y
3921,11,30,hétköznap,76Y
3922,12,0,hétköznap,76Y
3923,12,30,hétköznap,76Y
3924,13,0,hétköznap,76Y
3925,13,30,hétköznap,76Y
3926,14,0,hétköznap,76Y
3927,14,30,hétköznap,76Y
3928,15,0,hétköznap,76Y
3929,15,30,hétköznap,76Y
3930,16,0,hétköznap,76Y
3931,16,30,hétköznap,76Y
3932,17,0,hétköznap,76Y
3933,17,30,hétköznap,76Y
3934,18,0,hétköznap,76Y
3935,18,30,hétköznap,76Y
3936,19,0,hétköznap,76Y
3937,19,30,hétköznap,76Y
3938,20,0,hétköznap,76Y
3939,20,30,hétköznap,76Y
3940,21,0,hétköznap,76Y
3941,21,30,hétköznap,76Y
3942,22,0,hétköznap,76Y
3943,4,45,hétvége,76Y
3944,5,30,hétvége,76Y
3945,6,15,hétvége,76Y
3946,7,0,hétvége,76Y
3947,7,45,hétvége,76Y
3948,8,30,hétvége,76Y
3949,9,15,hétvége,76Y
3950,10,0,hétvége,76Y
3951,10,45,hétvége,76Y
3952,11,30,hétvége,76Y
3953,12,15,hétvége,76Y
3954,13,0,hétvége,76Y
3955,13,45,hétvége,76Y
3956,14,30,hétvége,76Y
3957,15,15,hétvége,76Y
3958,16,0,hétvége,76Y
3959,16,45,hétvége,76Y
3960,17,30,hétvége,76Y
3961,18,15,hétvége,76Y
3962,19,0,hétvége,76Y
3963,19,45,hétvége,76Y
3964,20,30,hétvége,76Y
3965,21,15,hétvége,76Y
3966,22,0,hétvége,76Y
3967,4,5,hétköznap,77
3968,4,10,hétköznap,77
3969,4,15,hétköznap,77
3970,4,20,hétköznap,77
3971,4,25,hétköznap,77
3972,4,30,hétköznap,77
3973,4,35,hétköznap,77
3974,4,40,hétköznap,77
3975,4,45,hétköznap,77
3976,4,50,hétköznap,77
3977,4,55,hétköznap,77
3978,5,0,hétköznap,77
3979,5,5,hétköznap,77
3980,5,10,hétköznap,77
3981,5,15,hétköznap,77
3982,5,20,hétköznap,77
3983,5,25,hétköznap,77
3984,5,30,hétköznap,77
3985,5,35,hétköznap,77
3986,5,40,hétköznap,77
3987,5,45,hétköznap,77
3988,5,50,hétköznap,77
3989,5,55,hétköznap,77
3990,6,0,hétköznap,77
3991,6,5,hétköznap,77
3992,6,10,hétköznap,77
3993,6,15,hétköznap,77
3994,6,20,hétköznap,77
3995,6,25,hétköznap,77
3996,6,30,hétköznap,77
3997,6,35,hétköznap,77
3998,6,40,hétköznap,77
3999,6,45,hétköznap,77
4000,6,50,hétköznap,77
4001,6,55,hétköznap,77
4002,7,0,hétköznap,77
4003,7,5,hétköznap,77
4004,7,10,hétköznap,77
4005,7,15,hétköznap,77
4006,7,20,hétköznap,77
4007,7,25,hétköznap,77
4008,7,30,hétköznap,77
4009,7,35,hétköznap,77
4010,7,40,hétköznap,77
4011,7,45,hétköznap,77
4012,7,50,hétköznap,77
4013,7,55,hétköznap,77
4014,8,0,hétköznap,77
4015,8,5,hétköznap,77
4016,8,10,hétköznap,77
4017,8,15,hétköznap,77
4018,8,20,hétköznap,77
4019,8,25,hétköznap,77
4020,8,30,hétköznap,77
4021,8,35,hétköznap,77
4022,8,40,hétköznap,77
4023,8,45,hétköznap,77
4024,8,50,hétköznap,77
4025,8,55,hétköznap,77
4026,9,0,hétköznap,77
4027,9,5,hétköznap,77
4028,9,10,hétköznap,77
4029,9,15,hétköznap,77
4030,9,20,hétköznap,77
4031,9,25,hétköznap,77
4032,9,30,hétköznap,77
4033,9,35,hétköznap,77
4034,9,40,hétköznap,77
4035,9,45,hétköznap,77
4036,9,50,hétköznap,77
4037,9,55,hétköznap,77
4038,10,0,hétköznap,77
4039,10,5,hétköznap,77
4040,10,10,hétköznap,77
4041,10,15,hétköznap,77
4042,10,20,hétköznap,77
4043,10,25,hétköznap,77
4044,10,30,hétköznap,77
4045,10,35,hétköznap,77
4046,10,40,hétköznap,77
4047,10,45,hétköznap,77
4048,10,50,hétköznap,77
4049,10,55,hétköznap,77
4050,11,0,hétköznap,77
4051,11,5,hétköznap,77
4052,11,10,hétköznap,77
4053,11,15,hétköznap,77
4054,11,20,hétköznap,77
4055,11,25,hétköznap,77
4056,11,30,hétköznap,77
4057,11,35,hétköznap,77
4058,11,40,hétköznap,77
4059,11,45,hétköznap,77
4060,11,50,hétköznap,77
4061,11,55,hétköznap,77
4062,12,0,hétköznap,77
4063,12,5,hétköznap,77
4064,12,10,hétköznap,77
4065,12,15,hétköznap,77
4066,12,20,hétköznap,77
4067,12,25,hétköznap,77
4068,12,30,hétköznap,77
4069,12,35,hétköznap,77
4070,12,40,hétköznap,77
4071,12,45,hétköznap,77
4072,12,50,hétköznap,77
4073,12,55,hétköznap,77
4074,13,0,hétköznap,77
4075,13,5,hétköznap,77
4076,13,10,hétköznap,77
4077,13,15,hétköznap,77
4078,13,20,hétköznap,77
4079,13,25,hétköznap,77
4080,13,30,hétköznap,77
4081,13,35,hétköznap,77
4082,13,40,hétköznap,77
4083,13,45,hétköznap,77
4084,13,50,hétköznap,77
4085,13,55,hétköznap,77
4086,14,0,hétköznap,77
4087,14,5,hétköznap,77
4088,14,10,hétköznap,77
4089,14,15,hétköznap,77
4090,14,20,hétköznap,77
4091,14,25,hétköznap,77
4092,14,30,hétköznap,77
4093,14,35,hétköznap,77
4094,14,40,hétköznap,77
4095,14,45,hétköznap,77
4096,14,50,hétköznap,77
4097,14,55,hétköznap,77
4098,15,0,hétköznap,77
4099,15,5,hétköznap,77
4100,15,10,hétköznap,77
4101,15,15,hétköznap,77
4102,15,20,hétköznap,77
4103,15,25,hétköznap,77
4104,15,30,hétköznap,77
4105,15,35,hétköznap,77
4106,15,40,hétköznap,77
4107,15,45,hétköznap,77
4108,15,50,hétköznap,77
4109,15,55,hétköznap,77
4110,16,0,hétköznap,77
4111,16,5,hétköznap,77
4112,16,10,hétköznap,77
4113,16,15,hétköznap,77
4114,16,20,hétköznap,77
4115,16,25,hétköznap,77
4116,16,30,hétköznap,77
4117,16,35,hétköznap,77
4118,16,40,hétköznap,77
4119,16,45,hétköznap,77
4120,16,50,hétköznap,77
4121,16,55,hétköznap,77
4122,17,0,hétköznap,77
4123,17,5,hétköznap,77
4124,17,10,hétköznap,77
4125,17,15,hétköznap,77
4126,17,20,hétköznap,77
4127,17,25,hétköznap,77
4128,17,30,hétköznap,77
4129,17,35,hétköznap,77
4130,17,40,hétköznap,77
4131,17,45,hétköznap,77
4132,17,50,hétköznap,77
4133,17,55,hétköznap,77
4134,18,0,hétköznap,77
4135,18,5,hétköznap,77
4136,18,10,hétköznap,77
4137,18,15,hétköznap,77
4138,18,20,hétköznap,77
4139,18,25,hétköznap,77
4140,18,30,hétköznap,77
4141,18,35,hétköznap,77
4142,18,40,hétköznap,77
4143,18,45,hétköznap,77
4144,18,50,hétköznap,77
4145,18,55,hétköznap,77
4146,19,0,hétköznap,77
4147,19,5,hétköznap,77
4148,19,10,hétköznap,77
4149,19,15,hétköznap,77
4150,19,20,hétköznap,77
4151,19,25,hétköznap,77
4152,19,30,hétköznap,77
4153,19,35,hétköznap,77
4154,19,40,hétköznap,77
4155,19,45,hétköznap,77
4156,19,50,hétköznap,77
4157,19,55,hétköznap,77
4158,20,0,hétköznap,77
4159,20,5,hétköznap,77
4160,20,10,hétköznap,77
4161,20,15,hétköznap,77
4162,20,20,hétköznap,77
4163,20,25,hétköznap,77
4164,20,30,hétköznap,77
4165,20,35,hétköznap,77
4166,20,40,hétköznap,77
4167,20,45,hétköznap,77
4168,20,50,hétköznap,77
4169,20,55,hétköznap,77
4170,21,0,hétköznap,77
4171,21,5,hétköznap,77
4172,21,10,hétköznap,77
4173,21,15,hétköznap,77
4174,21,20,hétköznap,77
4175,21,25,hétköznap,77
4176,21,30,hétköznap,77
4177,21,35,hétköznap,77
4178,21,40,hétköznap,77
4179,21,45,hétköznap,77
4180,21,50,hétköznap,77
4181,21,55,hétköznap,77
4182,22,0,hétköznap,77
4183,4,10,hétvége,77
4184,4,20,hétvége,77
4185,4,30,hétvége,77
4186,4,40,hétvége,77
4187,4,50,hétvége,77
4188,5,0,hétvége,77
4189,5,10,hétvége,77
4190,5,20,hétvége,77
4191,5,30,hétvége,77
4192,5,40,hétvége,77
4193,5,50,hétvége,77
4194,6,0,hétvége,77
4195,6,10,hétvége,77
4196,6,20,hétvége,77
4197,6,30,hétvége,77
4198,6,40,hétvége,77
4199,6,50,hétvége,77
4200,7,0,hétvége,77
4201,7,10,hétvége,77
4202,7,20,hétvége,77
4203,7,30,hétvége,77
4204,7,40,hétvége,77
4205,7,50,hétvége,77
4206,8,0,hétvége,77
4207,8,10,hétvége,77
4208,8,20,hétvége,77
4209,8,30,hétvége,77
4210,8,40,hétvége,77
4211,8,50,hétvége,77
4212,9,0,hétvége,77
4213,9,10,hétvége,77
4214,9,20,hétvége,77
4215,9,30,hétvége,77
4216,9,40,hétvége,77
4217,9,50,hétvége,77
4218,10,0,hétvége,77
4219,10,10,hétvége,77
4220,10,20,hétvége,77
4221,10,30,hétvége,77
4222,10,40,hétvége,77
4223,10,50,hétvége,77
4224,11,0,hétvége,77
4225,11,10,hétvége,77
4226,11,20,hétvége,77
4227,11,30,hétvége,77
4228,11,40,hétvége,77
4229,11,50,hétvége,77
4230,12,0,hétvége,77
4231,12,10,hétvége,77
4232,12,20,hétvége,77
4233,12,30,hétvége,77
4234,12,40,hétvége,77
4235,12,50,hétvége,77
4236,13,0,hétvége,77
4237,13,10,hétvége,77
4238,13,20,hétvége,77
4239,13,30,hétvége,77
4240,13,40,hétvége,77
4241,13,50,hétvége,77
4242,14,0,hétvége,77
4243,14,10,hétvége,77
4244,14,20,hétvége,77
4245,14,30,hétvége,77
4246,14,40,hétvége,77
4247,14,50,hétvége,77
4248,15,0,hétvége,77
4249,15,10,hétvége,77
4250,15,20,hétvége,77
4251,15,30,hétvége,77
4252,15,40,hétvége,77
4253,15,50,hétvége,77
4254,16,0,hétvége,77
4255,16,10,hétvége,77
4256,16,20,hétvége,77
4257,16,30,hétvége,77
4258,16,40,hétvége,77
4259,16,50,hétvége,77
4260,17,0,hétvége,77
4261,17,10,hétvége,77
4262,17,20,hétvége,77
4263,17,30,hétvége,77
4264,17,40,hétvége,77
4265,17,50,hétvége,77
4266,18,0,hétvége,77
4267,18,10,hétvége,77
4268,18,20,hétvége,77
4269,18,30,hétvége,77
4270,18,40,hétvége,77
4271,18,50,hétvége,77
4272,19,0,hétvége,77
4273,19,10,hétvége,77
4274,19,20,hétvége,77
4275,19,30,hétvége,77
4276,19,40,hétvége,77
4277,19,50,hétvége,77
4278,20,0,hétvége,77
4279,20,10,hétvége,77
4280,20,20,hétvége,77
4281,20,30,hétvége,77
4282,20,40,hétvége,77
4283,20,50,hétvége,77
4284,21,0,hétvége,77
4285,21,10,hétvége,77
4286,21,20,hétvége,77
4287,21,30,hétvége,77
4288,21,40,hétvége,77
4289,21,50,hétvége,77
4290,22,0,hétvége,77
4291,4,10,hétköznap,77A
4292,4,20,hétköznap,77A
4293,4,30,hétköznap,77A
4294,4,40,hétköznap,77A
4295,4,50,hétköznap,77A
4296,5,0,hétköznap,77A
4297,5,10,hétköznap,77A
4298,5,20,hétköznap,77A
4299,5,30,hétköznap,77A
4300,5,40,hétköznap,77A
4301,5,50,hétköznap,77A
4302,6,0,hétköznap,77A
4303,6,10,hétköznap,77A
4304,6,20,hétköznap,77A
4305,6,30,hétköznap,77A
4306,6,40,hétköznap,77A
4307,6,50,hétköznap,77A
4308,7,0,hétköznap,77A
4309,7,10,hétköznap,77A
4310,7,20,hétköznap,77A
4311,7,30,hétköznap,77A
4312,7,40,hétköznap,77A
4313,7,50,hétköznap,77A
4314,8,0,hétköznap,77A
4315,8,10,hétköznap,77A
4316,8,20,hétköznap,77A
4317,8,30,hétköznap,77A
4318,8,40,hétköznap,77A
4319,8,50,hétköznap,77A
4320,9,0,hétköznap,77A
4321,9,10,hétköznap,77A
4322,9,20,hétköznap,77A
4323,9,30,hétköznap,77A
4324,9,40,hétköznap,77A
4325,9,50,hétköznap,77A
4326,10,0,hétköznap,77A
4327,10,10,hétköznap,77A
4328,10,20,hétköznap,77A
4329,10,30,hétköznap,77A
4330,10,40,hétköznap,77A
4331,10,50,hétköznap,77A
4332,11,0,hétköznap,77A
4333,11,10,hétköznap,77A
4334,11,20,hétköznap,77A
4335,11,30,hétköznap,77A
4336,11,40,hétköznap,77A
4337,11,50,hétköznap,77A
4338,12,0,hétköznap,77A
4339,12,10,hétköznap,77A
4340,12,20,hétköznap,77A
4341,12,30,hétköznap,77A
4342,12,40,hétköznap,77A
4343,12,50,hétköznap,77A
4344,13,0,hétköznap,77A
4345,13,10,hétköznap,77A
4346,13,20,hétköznap,77A
4347,13,30,hétköznap,77A
4348,13,40,hétköznap,77A
4349,13,50,hétköznap,77A
4350,14,0,hétköznap,77A
4351,14,10,hétköznap,77A
4352,14,20,hétköznap,77A
4353,14,30,hétköznap,77A
4354,14,40,hétköznap,77A
4355,14,50,hétköznap,77A
4356,15,0,hétköznap,77A
4357,15,10,hétköznap,77A
4358,15,20,hétköznap,77A
4359,15,30,hétköznap,77A
4360,15,40,hétköznap,77A
4361,15,50,hétköznap,77A
4362,16,0,hétköznap,77A
4363,16,10,hétköznap,77A
4364,16,20,hétköznap,77A
4365,16,30,hétköznap,77A
4366,16,40,hétköznap,77A
4367,16,50,hétköznap,77A
4368,17,0,hétköznap,77A
4369,17,10,hétköznap,77A
4370,17,20,hétköznap,77A
4371,17,30,hétköznap,77A
4372,17,40,hétköznap,77A
4373,17,50,hétköznap,77A
4374,18,0,hétköznap,77A
4375,18,10,hétköznap,77A
4376,18,20,hétköznap,77A
4377,18,30,hétköznap,77A
4378,18,40,hétköznap,77A
4379,18,50,hétköznap,77A
4380,19,0,hétköznap,77A
4381,19,10,hétköznap,77A
4382,19,20,hétköznap,77A
4383,19,30,hétköznap,77A
4384,19,40,hétköznap,77A
4385,19,50,hétköznap,77A
4386,20,0,hétköznap,77A
4387,20,10,hétköznap,77A
4388,20,20,hétköznap,77A
4389,20,30,hétköznap,77A
4390,20,40,hétköznap,77A
4391,20,50,hétköznap,77A
4392,21,0,hétköznap,77A
4393,21,10,hétköznap,77A
4394,21,20,hétköznap,77A
4395,21,30,hétköznap,77A
4396,21,40,hétköznap,77A
4397,21,50,hétköznap,77A
4398,22,0,hétköznap,77A
4399,4,15,hétvége,77A
4400,4,30,hétvége,77A
4401,4,45,hétvége,77A
4402,5,0,hétvége,77A
4403,5,15,hétvége,77A
4404,5,30,hétvége,77A
4405,5,45,hétvége,77A
4406,6,0,hétvége,77A
4407,6,15,hétvége,77A
4408,6,30,hétvége,77A
4409,6,45,hétvége,77A
4410,7,0,hétvége,77A
4411,7,15,hétvége,77A
4412,7,30,hétvége,77A
4413,7,45,hétvége,77A
4414,8,0,hétvége,77A
4415,8,15,hétvége,77A
4416,8,30,hétvége,77A
4417,8,45,hétvége,77A
4418,9,0,hétvége,77A
4419,9,15,hétvége,77A
4420,9,30,hétvége,77A
4421,9,45,hétvége,77A
4422,10,0,hétvége,77A
4423,10,15,hétvége,77A
4424,10,30,hétvége,77A
4425,10,45,hétvége,77A
4426,11,0,hétvége,77A
4427,11,15,hétvége,77A
4428,11,30,hétvége,77A
4429,11,45,hétvége,77A
4430,12,0,hétvége,77A
4431,12,15,hétvége,77A
4432,12,30,hétvége,77A
4433,12,45,hétvége,77A
4434,13,0,hétvége,77A
4435,13,15,hétvége,77A
4436,13,30,hétvége,77A
4437,13,45,hétvége,77A
4438,14,0,hétvége,77A
4439,14,15,hétvége,77A
4440,14,30,hétvége,77A
4441,14,45,hétvége,77A
4442,15,0,hétvége,77A
4443,15,15,hétvége,77A
4444,15,30,hétvége,77A
4445,15,45,hétvége,77A
4446,16,0,hétvége,77A
4447,16,15,hétvége,77A
4448,16,30,hétvége,77A
4449,16,45,hétvége,77A
4450,17,0,hétvége,77A
4451,17,15,hétvége,77A
4452,17,30,hétvége,77A
4453,17,45,hétvége,77A
4454,18,0,hétvége,77A
4455,18,15,hétvége,77A
4456,18,30,hétvége,77A
4457,18,45,hétvége,77A
4458,19,0,hétvége,77A
4459,19,15,hétvége,77A
4460,19,30,hétvége,77A
4461,19,45,hétvége,77A
4462,20,0,hétvége,77A
4463,20,15,hétvége,77A
4464,20,30,hétvége,77A
4465,20,45,hétvége,77A
4466,21,0,hétvége,77A
4467,21,15,hétvége,77A
4468,21,30,hétvége,77A
4469,21,45,hétvége,77A
4470,22,0,hétvége,77A
4471,4,15,hétköznap,77Y
4472,4,30,hétköznap,77Y
4473,4,45,hétköznap,77Y
4474,5,0,hétköznap,77Y
4475,5,15,hétköznap,77Y
4476,5,30,hétköznap,77Y
4477,5,45,hétköznap,77Y
4478,6,0,hétköznap,77Y
4479,6,15,hétköznap,77Y
4480,6,30,hétköznap,77Y
4481,6,45,hétköznap,77Y
4482,7,0,hétköznap,77Y
4483,7,15,hétköznap,77Y
4484,7,30,hétköznap,77Y
4485,7,45,hétköznap,77Y
4486,8,0,hétköznap,77Y
4487,8,15,hétköznap,77Y
4488,8,30,hétköznap,77Y
4489,8,45,hétköznap,77Y
4490,9,0,hétköznap,77Y
4491,9,15,hétköznap,77Y
4492,9,30,hétköznap,77Y
4493,9,45,hétköznap,77Y
4494,10,0,hétköznap,77Y
4495,10,15,hétköznap,77Y
4496,10,30,hétköznap,77Y
4497,10,45,hétköznap,77Y
4498,11,0,hétköznap,77Y
4499,11,15,hétköznap,77Y
4500,11,30,hétköznap,77Y
4501,11,45,hétköznap,77Y
4502,12,0,hétköznap,77Y
4503,12,15,hétköznap,77Y
4504,12,30,hétköznap,77Y
4505,12,45,hétköznap,77Y
4506,13,0,hétköznap,77Y
4507,13,15,hétköznap,77Y
4508,13,30,hétköznap,77Y
4509,13,45,hétköznap,77Y
4510,14,0,hétköznap,77Y
4511,14,15,hétköznap,77Y
4512,14,30,hétköznap,77Y
4513,14,45,hétköznap,77Y
4514,15,0,hétköznap,77Y
4515,15,15,hétköznap,77Y
4516,15,30,hétköznap,77Y
4517,15,45,hétköznap,77Y
4518,16,0,hétköznap,77Y
4519,16,15,hétköznap,77Y
4520,16,30,hétköznap,77Y
4521,16,45,hétköznap,77Y
4522,17,0,hétköznap,77Y
4523,17,15,hétköznap,77Y
4524,17,30,hétköznap,77Y
4525,17,45,hétköznap,77Y
4526,18,0,hétköznap,77Y
4527,18,15,hétköznap,77Y
4528,18,30,hétköznap,77Y
4529,18,45,hétköznap,77Y
4530,19,0,hétköznap,77Y
4531,19,15,hétköznap,77Y
4532,19,30,hétköznap,77Y
4533,19,45,hétköznap,77Y
4534,20,0,hétköznap,77Y
4535,20,15,hétköznap,77Y
4536,20,30,hétköznap,77Y
4537,20,45,hétköznap,77Y
4538,21,0,hétköznap,77Y
4539,21,15,hétköznap,77Y
4540,21,30,hétköznap,77Y
4541,21,45,hétköznap,77Y
4542,22,0,hétköznap,77Y
4543,4,20,hétvége,77Y
4544,4,40,hétvége,77Y
4545,5,0,hétvége,77Y
4546,5,20,hétvége,77Y
4547,5,40,hétvége,77Y
4548,6,0,hétvége,77Y
4549,6,20,hétvége,77Y
4550,6,40,hétvége,77Y
4551,7,0,hétvége,77Y
4552,7,20,hétvége,77Y
4553,7,40,hétvége,77Y
4554,8,0,hétvége,77Y
4555,8,20,hétvége,77Y
4556,8,40,hétvége,77Y
4557,9,0,hétvége,77Y
4558,9,20,hétvége,77Y
4559,9,40,hétvége,77Y
4560,10,0,hétvége,77Y
4561,10,20,hétvége,77Y
4562,10,40,hétvége,77Y
4563,11,0,hétvége,77Y
4564,11,20,hétvége,77Y
4565,11,40,hétvége,77Y
4566,12,0,hétvége,77Y
4567,12,20,hétvége,77Y
4568,12,40,hétvége,77Y
4569,13,0,hétvége,77Y
4570,13,20,hétvége,77Y
4571,13,40,hétvége,77Y
4572,14,0,hétvége,77Y
4573,14,20,hétvége,77Y
4574,14,40,hétvége,77Y
4575,15,0,hétvége,77Y
4576,15,20,hétvége,77Y
4577,15,40,hétvége,77Y
4578,16,0,hétvége,77Y
4579,16,20,hétvége,77Y
4580,16,40,hétvége,77Y
4581,17,0,hétvége,77Y
4582,17,20,hétvége,77Y
4583,17,40,hétvége,77Y
4584,18,0,hétvége,77Y
4585,18,20,hétvége,77Y
4586,18,40,hétvége,77Y
4587,19,0,hétvége,77Y
4588,19,20,hétvége,77Y
4589,19,40,hétvége,77Y
4590,20,0,hétvége,77Y
4591,20,20,hétvége,77Y
4592,20,40,hétvége,77Y
4593,21,0,hétvége,77Y
4594,21,20,hétvége,77Y
4595,21,40,hétvége,77Y
4596,22,0,hétvége,77Y
4597,4,10,hétköznap,78
4598,4,20,hétköznap,78
4599,4,30,hétköznap,78
4600,4,40,hétköznap,78
4601,4,50,hétköznap,78
4602,5,0,hétköznap,78
4603,5,10,hétköznap,78
4604,5,20,hétköznap,78
4605,5,30,hétköznap,78
4606,5,40,hétköznap,78
4607,5,50,hétköznap,78
4608,6,0,hétköznap,78
4609,6,10,hétköznap,78
4610,6,20,hétköznap,78
4611,6,30,hétköznap,78
4612,6,40,hétköznap,78
4613,6,50,hétköznap,78
4614,7,0,hétköznap,78
4615,7,10,hétköznap,78
4616,7,20,hétköznap,78
4617,7,30,hétköznap,78
4618,7,40,hétköznap,78
4619,7,50,hétköznap,78
4620,8,0,hétköznap,78
4621,8,10,hétköznap,78
4622,8,20,hétköznap,78
4623,8,30,hétköznap,78
4624,8,40,hétköznap,78
4625,8,50,hétköznap,78
4626,9,0,hétköznap,78
4627,9,10,hétköznap,78
4628,9,20,hétköznap,78
4629,9,30,hétköznap,78
4630,9,40,hétköznap,78
4631,9,50,hétköznap,78
4632,10,0,hétköznap,78
4633,10,10,hétköznap,78
4634,10,20,hétköznap,78
4635,10,30,hétköznap,78
4636,10,40,hétköznap,78
4637,10,50,hétköznap,78
4638,11,0,hétköznap,78
4639,11,10,hétköznap,78
4640,11,20,hétköznap,78
4641,11,30,hétköznap,78
4642,11,40,hétköznap,78
4643,11,50,hétköznap,78
4644,12,0,hétköznap,78
